attrib1,attrib2,attrib3,class
6.333603,1.050493,2.661035,0
2.637508,1.352042,4.123913,0
4.056652,7.344621,1.469943,0
1.447821,4.735035,2.933623,0
6.582707,2.776202,2.874481,0
1.667954,4.751545,2.610714,0
2.546421,0.015907,9.803653,0
2.989326,0.231389,1.556391,0
1.583545,2.155001,4.441881,0
4.571649,1.846256,6.819146,0
8.23668,6.402074,3.452477,0
0.960251,4.036763,4.069041,0
6.049346,0.15889,3.397551,0
0.367505,3.229578,4.770223,0
0.51223,4.834741,9.563284,0
7.023578,3.002737,3.577666,0
4.964609,3.12063,2.051207,1
4.244598,9.322695,7.243498,0
2.637577,1.891376,4.500905,0
5.843613,0.547016,1.624128,0
0.604217,6.327107,2.863188,0
9.79607,7.519787,6.103655,1
9.19533,0.00831,9.448299,0
0.84755,0.310122,1.293279,0
9.563235,0.176247,7.380979,0
6.839804,1.764803,5.46303,1
3.789358,9.466498,5.797326,0
3.057788,4.483318,6.311474,0
1.790397,0.921009,7.363744,0
0.383339,8.116595,5.425646,0
2.942218,0.779003,5.090792,0
3.651013,1.720561,5.224534,0
3.007501,1.451866,8.225652,0
4.115502,2.773673,8.216336,0
1.009837,3.737016,5.098098,0
7.681558,8.747433,3.242972,0
0.624896,1.984015,2.870311,0
0.07127,1.112537,8.467805,0
3.041209,0.55883,7.924668,0
1.368121,8.939425,0.282909,0
2.645122,6.078039,0.74981,0
3.171503,3.663695,8.146082,0
4.995329,1.652332,1.718606,0
5.316667,3.673278,7.953126,0
3.25315,2.144972,4.134293,0
2.737338,8.484363,9.83457,0
1.160042,4.477,7.89609,0
6.284328,1.58476,4.184971,0
2.7211,2.384238,8.434344,0
0.558696,1.199961,9.635551,0
3.421183,2.989919,7.132467,0
0.885589,5.525387,0.244663,0
2.893359,3.758409,3.070507,0
4.233327,1.063838,1.943812,0
0.99031,5.112086,4.701957,0
3.803024,0.769085,5.722703,0
9.979391,1.30671,2.230981,0
3.836583,3.880997,2.056779,0
2.380256,3.58228,9.755052,0
0.768683,3.141084,6.490914,0
5.030375,1.821552,0.6354,0
2.053173,3.642713,9.406403,0
1.177978,0.171267,6.196779,0
0.186552,2.864747,2.303083,0
1.850386,5.053263,4.308375,0
5.63724,5.469529,3.736805,0
0.167975,2.885536,5.407334,0
3.857437,4.053883,7.255123,0
0.130199,9.347589,4.094405,0
9.070079,6.682197,3.595514,0
2.777661,9.477768,1.179477,0
2.331065,3.946178,8.517412,0
1.068252,4.768392,8.284589,0
6.35891,6.977241,2.748917,0
1.341147,4.625369,9.692377,0
5.605605,5.962452,0.685317,0
7.636724,6.281059,8.900622,0
1.811639,3.073,6.75683,0
4.04874,7.824322,8.421211,0
8.983775,2.789876,0.493871,0
0.863101,0.904269,2.838173,0
0.550736,8.499325,4.310527,0
3.153183,2.027571,1.539402,0
6.391954,0.424622,2.493274,0
2.588632,4.390296,0.212243,0
3.732379,1.559203,5.543774,0
1.774079,0.941701,5.755291,0
6.004693,0.538757,5.869233,0
4.317675,0.537658,9.333328,0
5.543839,5.881014,8.274349,0
6.400502,0.143179,5.112831,0
0.81103,1.117729,1.835367,0
3.362139,0.069234,3.241807,0
0.117267,0.004368,7.043382,0
4.312564,0.475163,5.798395,0
1.804692,3.292086,7.721545,0
1.347517,3.504124,4.1849,0
3.125483,0.569615,0.005456,0
0.98124,2.295346,9.500084,0
5.39454,4.817895,3.872469,0
1.683795,2.558804,5.458342,0
4.90152,1.294434,5.846564,0
5.550013,8.486947,0.34602,1
8.867751,0.808885,7.926778,0
0.146615,4.982419,2.820152,0
0.713788,6.103295,9.085659,0
0.977464,2.158688,4.108059,0
2.576333,2.061348,8.14659,0
2.054767,3.921072,9.131519,0
3.926537,2.362727,9.751919,0
0.028313,6.368133,9.012013,0
0.011479,4.653151,1.114519,0
8.354,8.537879,3.094664,0
5.480755,0.242108,9.465645,0
1.551252,0.570466,6.266929,0
3.206613,9.572296,1.263028,0
8.312631,0.650805,0.616245,0
1.977987,4.450826,0.554408,0
0.912374,1.142875,6.829457,0
1.361533,9.535325,9.975279,0
1.501653,4.185495,9.461403,0
0.863182,2.034282,3.817329,0
5.254932,1.337771,6.122625,0
3.00481,0.463333,3.990086,0
1.7268,4.2546,6.437571,0
0.362593,0.917836,6.523087,0
7.811484,8.216601,8.640409,1
1.267354,3.634815,0.826605,0
3.585407,2.939934,1.401396,0
9.97825,0.951071,5.953002,0
9.051642,4.226028,3.921929,1
5.709962,1.109586,7.626702,0
2.934395,3.259042,9.165796,0
0.398388,2.527321,2.145165,0
5.474237,1.420855,2.628745,0
7.630738,0.745743,7.029269,0
5.921626,1.360318,9.631742,0
3.525192,0.103987,8.273052,0
0.047096,1.543021,3.383974,0
0.853867,0.082267,9.579169,0
2.234599,3.339802,7.094777,0
2.383706,4.040047,2.417652,0
1.619425,1.233502,1.759388,0
1.779835,1.831697,4.437013,0
9.291692,5.951342,6.939219,0
2.510259,1.617589,5.738255,0
2.168562,4.26236,7.253078,0
0.747484,4.666587,1.599681,0
8.112714,7.542864,8.006987,0
0.27095,4.499607,4.414009,0
4.671004,0.752682,0.43083,0
1.363933,5.227652,5.761531,0
2.725744,0.773591,2.160142,0
4.129599,4.134379,1.145335,0
0.772736,5.975395,5.479399,0
1.644858,3.511812,4.841218,0
1.708988,2.210187,3.574296,0
3.431129,0.942645,4.856236,0
1.699881,5.072311,3.000961,0
4.834063,2.384854,2.442189,0
6.543595,4.560853,1.806369,0
1.628228,0.109575,4.943415,0
0.721668,5.154506,9.469943,0
3.105657,1.226125,8.323265,0
9.339682,8.065965,1.939961,0
1.905905,2.08051,7.547061,0
0.700461,0.54048,4.893343,0
5.898932,1.547257,0.544166,0
1.456957,1.128565,8.402899,0
4.889554,0.180665,6.942812,0
5.607886,0.956945,3.949643,0
7.619594,3.326435,4.825137,1
0.561849,1.749549,5.101668,0
1.49969,4.678394,5.253751,0
2.845013,2.044867,4.983906,0
0.367839,5.148941,5.489943,0
4.005599,1.704671,8.241367,0
8.133834,8.859101,2.25876,1
8.620331,8.035299,6.893956,0
0.129144,3.898994,1.938655,0
4.27066,0.388933,0.29834,0
7.612679,0.08416,1.345666,0
2.35582,2.879629,9.194118,0
3.206124,0.804777,8.503415,0
0.160318,3.755436,8.917935,0
0.696149,4.994344,1.431301,0
7.734926,3.541521,1.184955,1
2.529445,3.384537,8.164553,0
7.703324,4.690167,1.107129,0
3.2345,0.936186,3.023698,0
6.628349,2.912258,5.895017,0
2.905314,0.611606,9.205074,0
4.586621,2.160846,3.579993,0
0.954063,0.678413,9.697862,0
1.226626,0.567869,9.086052,0
0.984282,2.373728,5.828747,0
8.884121,4.407202,6.398979,0
3.723855,2.538126,1.85955,0
9.005441,3.869902,2.504026,1
1.524248,8.248454,7.345335,1
8.453173,2.632436,7.157781,0
0.314086,3.388485,5.676048,0
6.651091,0.09836,5.515057,0
1.220224,1.913165,0.107664,0
4.465022,1.82582,6.515996,0
0.595772,8.265597,6.058287,0
2.480369,2.909761,1.296256,0
3.258814,1.352136,3.03985,0
1.949437,3.597012,4.851708,0
5.30974,1.68807,4.566694,0
0.207342,6.182068,8.223697,0
9.721025,5.944869,4.289053,1
4.440361,7.082804,7.619752,0
3.17415,4.508586,7.331081,0
2.320736,1.606204,9.89792,0
2.060005,4.338849,5.357545,0
2.305463,3.00071,1.097282,0
9.678172,2.095594,1.257569,0
3.972583,2.532532,6.346796,0
0.047421,2.099942,5.068639,0
5.700879,9.476698,5.609954,0
1.515468,4.166446,2.313521,0
3.912943,1.870639,4.325157,0
0.657695,0.379301,8.611658,0
4.578493,3.175307,4.543954,0
3.97449,0.237443,4.964541,0
4.533296,0.932721,0.396377,0
1.617858,9.55813,2.907599,0
1.820059,7.589073,3.846817,0
2.024522,3.676417,9.601723,0
6.930765,3.576384,4.085794,0
1.355961,3.481612,6.475951,0
1.282109,7.02127,6.187219,1
1.064997,0.852769,8.485069,0
5.481892,3.600596,1.313786,1
0.710401,5.878619,1.524197,0
1.018216,2.075044,8.563954,0
2.584108,0.796773,9.640862,0
1.673412,0.515503,6.044128,0
5.52591,1.24611,6.349844,0
5.891123,8.832658,4.694784,0
3.584799,9.085622,6.475306,0
0.295362,1.417104,9.015636,0
0.459799,3.303317,0.583643,0
3.99933,2.575495,8.404088,0
0.470705,1.486147,4.328393,0
2.247507,4.180614,0.594551,0
6.99961,6.522537,1.209161,1
2.980151,4.17585,7.741084,0
3.36847,1.528542,2.263242,0
3.831092,4.193679,3.357031,0
5.152365,8.619464,2.167033,1
1.876404,8.671269,4.055619,0
2.933613,2.438727,8.059585,0
2.029596,2.000175,1.750644,0
3.287798,5.938993,4.714322,0
4.448452,1.059629,8.506799,0
1.690099,5.18569,7.31888,0
6.28554,0.514768,6.348608,0
6.847418,2.635205,2.692738,0
3.780323,3.83386,0.508096,0
5.751461,0.221809,7.362554,0
0.612194,2.727551,3.360119,0
0.092999,5.640439,9.67145,0
1.365742,1.122142,5.125298,0
0.514894,4.968232,2.534091,0
9.038662,3.297917,7.625623,0
3.700073,2.131578,9.522288,0
4.561064,4.063335,0.798473,0
5.235436,3.339138,3.121726,0
2.303169,5.589737,6.384446,0
4.545461,1.403405,8.272113,0
3.041943,2.356822,5.071597,0
3.446656,4.892814,7.146976,0
6.809408,5.014768,0.839732,0
5.130211,2.850396,1.400418,0
1.23732,8.998409,8.648454,0
1.282248,4.559873,8.340216,0
5.839885,7.150592,8.061407,0
3.952067,1.107372,9.024195,0
2.74822,3.448187,0.765965,0
0.000637,1.355202,6.876982,0
1.53859,1.180228,6.076474,0
0.511893,9.33029,1.089261,0
0.166609,9.525195,0.239998,0
0.728562,0.6749,4.899097,0
3.079946,3.141986,5.846865,0
0.32569,0.716382,6.913187,0
0.447046,1.766281,4.842927,0
0.1404,3.738897,3.87094,0
0.974615,4.058547,3.243421,0
4.455517,2.005072,7.018333,0
4.286783,4.402868,8.66007,0
3.572314,0.510089,5.944896,0
9.232028,8.211724,6.776502,1
4.588141,0.893686,2.575238,0
0.112771,2.03451,7.219741,0
4.960813,0.466361,7.571732,0
4.232012,1.206209,6.03968,0
0.863093,3.476062,4.919258,0
6.247415,2.010983,4.398281,0
3.381633,3.456801,0.383405,0
3.827708,9.900003,3.200785,0
4.844665,6.668164,4.403398,1
2.510923,4.447139,1.213685,0
8.047731,7.748507,2.083952,1
1.31986,2.084322,6.337132,0
2.408909,7.127764,8.555043,0
0.440456,4.563738,2.444442,0
1.041233,1.065432,7.040034,0
3.074152,2.353532,4.909428,0
5.910105,3.241249,1.580038,0
3.611162,0.739659,3.267053,0
1.186402,2.535873,9.658999,0
3.997366,2.97408,5.941188,0
2.120944,1.512032,7.056326,0
2.603416,3.596395,5.795102,0
4.790182,0.320252,0.312393,0
4.572619,5.626901,2.365277,0
2.951007,1.258144,0.745588,0
0.116256,1.578652,8.164445,0
2.601035,2.552676,7.758943,0
4.768732,1.947408,5.565954,0
0.463684,0.290819,4.034184,0
3.086069,1.32389,7.700028,0
1.137806,4.822812,0.867699,0
3.008383,3.516871,9.672881,0
2.416142,8.001906,6.553182,1
5.824192,1.731751,7.533002,1
2.557295,3.37282,6.786267,0
5.573036,2.505102,7.137919,0
2.49155,2.412838,0.872202,0
1.382859,0.408353,5.347788,0
6.110713,0.133423,7.815279,0
0.320127,2.464723,5.945779,0
7.171293,3.667782,7.034819,0
1.419912,1.221412,1.341098,0
0.863321,5.11269,4.153498,0
0.033001,6.247215,1.431666,0
4.160048,2.529248,2.233878,0
5.435581,0.590262,9.651844,0
1.116038,0.166082,5.189636,0
0.040687,7.871273,3.931956,0
8.138907,7.540416,4.326552,0
3.064515,2.927694,1.267492,0
4.284179,0.520532,7.882993,0
1.418958,5.147355,2.021193,0
1.108047,3.201412,5.686146,0
2.593318,3.97178,7.056154,0
1.385416,3.086741,0.892824,1
1.329425,2.667704,1.637677,0
1.61688,1.406428,9.533304,0
1.896769,0.85126,7.82807,0
0.174793,5.469622,3.682109,0
5.714212,0.139959,1.009839,0
5.304718,1.531188,8.705855,0
4.048404,9.953767,3.592251,1
6.279295,0.456479,6.481806,0
0.616914,4.144823,1.152248,0
6.791885,6.52415,1.108315,1
3.773724,1.203178,9.681213,0
2.170913,0.427601,9.672935,0
4.651088,4.569215,9.942327,0
3.308381,2.133299,0.267186,0
2.12883,2.134175,3.32868,0
7.304864,9.629934,0.117453,0
7.143565,9.268141,2.45022,1
0.274671,3.376779,7.536417,0
0.123383,2.488406,3.722339,0
1.611614,7.214974,7.75346,0
8.571551,9.311664,8.214049,0
3.588926,6.205733,5.035283,1
0.137917,4.041724,5.063791,0
9.752469,2.609038,0.586662,0
7.368135,7.870799,7.872415,1
8.095892,3.134564,1.936134,0
1.193643,2.636174,9.352071,0
3.744132,1.981847,4.122807,0
3.4115,3.541036,6.860413,0
7.077207,1.219981,0.33661,0
5.922524,8.439524,0.502569,0
8.112348,5.509769,3.623466,0
5.23237,0.164728,2.485616,0
0.829521,0.765981,0.112574,0
6.730487,2.155515,1.744294,0
5.148978,5.14762,2.635548,0
6.42705,0.70544,3.508332,0
7.018007,9.314283,9.164721,1
4.50762,6.284337,8.876348,0
8.321173,9.88478,0.02083,1
6.097261,8.062596,4.392219,1
0.350802,6.135183,7.614021,0
9.727482,0.549772,6.001112,0
1.382517,0.726043,2.754926,0
3.059014,4.151626,6.563259,0
5.861438,0.095724,3.959913,0
5.600486,6.224227,6.684313,0
9.646524,7.932209,5.991272,0
2.114489,1.019859,5.130029,0
8.465463,9.720009,2.606929,0
0.135378,1.204756,5.201964,0
9.816841,3.185011,0.845566,0
3.775908,0.176628,2.838504,0
3.456418,0.258462,7.193707,0
3.148928,3.26245,6.746416,0
3.21058,8.34225,3.786614,0
0.034061,7.536066,3.058149,0
3.675649,2.814645,3.504638,0
2.619645,3.284233,9.345294,0
1.681926,4.025733,2.562978,0
7.209712,3.470988,6.356355,0
5.315237,0.54052,2.114137,0
6.324125,0.421378,8.200743,0
5.679257,7.547666,3.323971,1
0.163239,5.660668,4.445911,0
2.111553,3.433856,7.477858,0
8.855484,8.97612,4.570121,0
0.913192,6.141003,3.130163,0
2.745152,3.513902,0.389544,0
3.732341,3.29465,6.714746,0
0.418777,4.761413,3.056717,0
0.804382,0.56351,2.105759,0
4.927372,1.124865,7.633732,0
6.375182,7.565894,4.399303,1
0.586836,0.40514,2.669505,0
6.023039,2.867685,8.756571,0
0.713545,6.15203,0.504293,0
6.885068,3.138042,9.123728,0
3.524754,0.034552,7.319982,0
5.282181,0.726067,1.617523,0
3.388088,0.287621,0.262392,0
0.007309,4.439793,1.25801,0
0.815648,0.837874,9.573125,0
3.601409,6.313203,3.196573,1
2.043194,2.83388,5.089685,0
1.468176,1.496659,8.063287,0
5.270874,4.063916,1.11592,0
4.370748,2.433935,9.560972,0
0.156889,8.948287,5.650187,0
1.154438,9.860753,7.675245,0
3.419942,0.455921,6.725604,0
2.916375,1.528714,6.184596,0
2.196258,9.904252,6.464265,0
1.946842,0.469416,8.856327,0
2.158279,2.596269,3.333161,0
0.779497,6.015017,6.611974,0
5.690192,3.521193,9.697936,0
9.583306,1.104793,8.451714,0
0.842297,2.172259,7.866825,0
5.759396,0.023696,5.301232,0
0.035845,7.684677,1.956227,0
1.665945,3.339962,1.806742,0
3.623259,2.663284,1.416245,0
1.602925,2.970746,0.929269,0
0.356309,2.623202,6.717599,0
4.991203,0.856636,0.627677,0
2.668806,8.132154,1.261591,1
0.01024,2.771485,1.970848,0
2.815166,1.668089,4.28883,0
3.879033,6.54597,4.0769,1
0.642591,4.878174,2.909023,0
9.513817,7.923928,1.78451,1
1.09272,4.416335,8.648983,0
8.003567,5.680244,7.928615,1
1.312258,0.437251,2.207672,0
2.478381,3.838549,8.900767,0
0.269732,4.459208,0.993859,0
4.579632,3.874886,8.963822,1
2.136086,3.95359,4.971975,0
8.206921,4.112127,6.050333,0
0.938487,1.099857,1.166081,0
3.076535,2.850578,3.817388,0
1.29401,0.027371,4.586175,0
2.516299,0.967455,4.408435,0
0.406996,0.875865,1.633497,0
5.605553,4.80056,8.497934,0
6.797311,6.444483,5.947161,0
5.270611,9.732466,7.16328,1
8.329318,2.69891,7.615452,0
1.247066,0.397289,1.624826,0
1.985431,3.097058,6.133434,0
5.196492,0.488734,1.639984,0
6.118148,0.063178,1.510773,0
2.930943,3.94672,7.839483,0
3.633045,4.935562,5.24112,1
9.607631,1.026886,8.900482,0
4.251515,0.353212,4.635126,0
4.520802,2.390158,3.07257,0
3.713322,0.141261,9.146789,0
0.99812,6.785314,1.173137,0
0.036852,6.677295,2.612436,0
0.189604,6.101154,4.806967,0
1.369327,4.341375,0.581073,0
2.568501,3.274341,1.523521,0
1.007172,0.125906,9.290738,0
3.227073,2.139797,2.992636,0
2.372004,2.344657,7.746439,0
5.040943,1.781538,4.261678,0
0.734893,0.364435,1.156536,0
1.208225,4.060855,2.099546,0
0.371386,3.126353,9.078487,0
3.988612,1.257436,2.548346,0
3.089814,0.705699,4.8547,0
0.874954,2.319674,1.093749,0
0.412505,8.516503,3.226375,0
6.519203,5.684164,2.800024,0
5.750133,0.387491,8.681201,0
3.007006,1.437238,2.499997,0
1.800652,3.227671,0.087077,0
5.76222,0.071691,2.504999,0
0.601908,3.885652,6.056678,0
7.711007,1.325752,8.516527,0
7.710907,7.618958,5.146928,0
4.057626,1.39093,4.268328,0
2.373538,8.854766,5.675704,1
0.893547,4.019792,4.858915,0
3.638273,7.82894,2.502302,0
0.040472,2.656657,8.8694,0
0.181281,6.71883,4.368636,0
0.070037,6.41989,1.615908,0
9.682335,8.079185,6.532192,0
4.525141,6.159286,7.940385,0
0.356026,4.214045,9.463319,0
2.168456,1.959248,7.04018,0
0.370494,0.927362,4.758192,0
5.66075,9.445025,9.63353,0
2.234477,0.631205,8.335391,0
4.673999,8.934318,1.262647,0
2.81799,1.871712,1.69797,0
0.712214,9.680968,4.180722,0
4.398488,2.205471,1.631906,0
1.402517,0.503221,2.034609,0
6.051916,2.123264,7.602528,0
5.644001,1.474332,2.92027,0
9.711075,4.285167,6.748787,0
3.320094,3.506547,1.07378,0
4.099649,1.137023,1.965138,0
5.547242,2.141177,0.948842,0
4.351361,1.877285,5.115027,0
4.977458,0.173919,7.204023,0
8.726698,8.615357,4.025608,0
1.816462,9.511816,4.933832,1
0.303892,4.456938,3.493659,0
0.069724,5.160652,3.119261,0
2.696872,2.288305,1.332554,0
3.456047,2.671629,9.988828,0
2.275187,0.019495,5.671373,0
0.039089,4.556361,7.123696,0
5.292695,0.790557,6.236537,0
3.015147,1.159888,9.606802,0
2.874766,2.405538,3.666992,0
4.122229,2.680673,7.305405,0
8.698637,4.534329,9.664136,0
0.177983,8.904837,5.720294,1
6.690312,2.775976,5.426181,0
9.708294,3.851364,2.221961,0
0.9623,4.074658,5.296259,0
5.669585,0.256915,4.58644,0
4.512268,0.003482,9.400053,0
1.054681,4.850107,7.94207,0
6.527819,2.72857,3.463389,0
0.561445,2.242896,4.885394,0
1.051382,3.810869,7.858108,0
3.950874,4.611149,9.50484,0
9.682568,6.723813,1.74302,0
0.724301,2.293361,7.895317,0
9.950811,3.034408,4.602589,0
1.385247,7.254379,0.900116,0
1.347869,8.55092,1.368201,0
4.237416,2.128727,1.082888,0
1.050576,0.541052,6.574296,0
0.820889,4.164523,4.579235,0
9.619783,9.892386,4.989001,1
0.91857,2.395859,0.192078,0
0.197159,4.172669,8.20216,0
2.604108,7.68788,3.101937,0
5.490828,5.008888,6.811842,0
4.081188,2.584774,0.877737,0
3.945701,0.974318,9.169453,0
4.388418,0.431612,6.594612,0
2.740947,3.291264,6.780799,0
3.986416,2.794829,7.049736,0
3.624369,1.978367,7.834464,0
2.864254,1.549803,9.078425,0
2.857515,2.162052,2.257048,0
0.239317,6.074639,8.64245,0
0.753743,5.630951,3.345131,0
6.440688,8.987161,7.813176,1
0.304716,3.252724,1.433463,0
4.484833,0.201226,3.032254,0
5.305199,0.541107,1.134341,0
2.903768,1.22523,7.951619,0
0.140658,2.981348,9.33576,0
9.219233,5.944554,1.005536,0
1.440559,0.740045,1.105873,0
4.580169,2.211846,5.192127,0
1.245158,1.021705,9.383905,0
1.372425,2.948544,3.193926,0
0.467116,3.502755,8.763509,0
3.870165,4.947526,8.872465,0
0.077744,6.568377,3.835514,0
0.030139,0.059981,0.034216,0
2.278015,0.708282,9.463036,0
0.738654,5.692669,5.968149,0
0.889557,6.084061,1.018091,0
8.929824,5.358027,3.674168,0
6.123337,1.904972,8.386225,0
3.122407,8.389665,0.248991,0
1.912667,4.480555,8.120246,0
0.025561,2.501617,7.64374,0
3.036977,1.427283,3.879036,0
3.951442,3.034016,5.268503,0
0.556302,1.152267,1.251584,0
2.100871,0.907135,1.216622,0
0.02392,1.449657,1.718794,0
7.474427,5.58409,5.241587,0
0.39122,0.502779,6.585584,0
4.473641,4.470773,8.802334,0
4.487594,1.579649,6.128346,0
8.327346,0.796981,8.763086,0
3.403037,1.836495,3.22599,0
2.543958,0.313984,2.742229,0
8.588679,0.010613,5.287635,0
4.650304,0.102686,3.402589,0
2.872613,1.488486,1.475824,0
1.413179,3.790482,4.027803,0
1.773212,4.413673,8.213681,0
0.554205,1.155166,4.770728,0
3.360458,5.386804,3.385251,1
2.43335,7.840248,5.373276,0
6.514111,0.120092,6.217792,0
6.131721,0.683666,8.6328,0
0.256366,1.816526,9.486297,0
2.544115,3.651989,1.571361,0
1.544281,5.154463,0.358811,0
7.665505,4.912933,6.886383,0
0.374544,5.802993,7.758746,0
3.888053,0.129043,1.354456,0
0.960446,3.158177,7.822374,0
0.533542,0.930427,8.221304,0
2.498134,8.366727,8.543286,0
5.514103,8.38743,3.871556,0
3.117246,5.314144,4.296065,0
1.324191,1.6426,3.185637,0
3.480809,2.35763,6.908312,0
6.11365,0.604401,9.956601,0
9.77733,8.037661,9.712605,0
2.605989,2.889147,4.839622,0
6.380034,4.787124,2.621892,0
6.897131,0.957589,1.729434,1
0.614505,2.777978,7.346852,0
3.84817,0.331592,0.774548,0
0.893362,5.695384,1.502244,0
6.052217,6.413131,0.929061,0
0.10888,6.120576,1.066742,0
6.064135,1.98098,3.44755,0
0.417523,7.747408,4.827629,0
0.429752,8.899798,8.823615,0
0.35619,1.749459,7.963899,0
0.494252,0.699882,6.236636,0
5.249784,0.210163,5.931918,0
8.548431,9.818029,4.761183,1
3.130764,8.526221,5.880093,0
5.082279,1.163547,0.00268,0
0.792429,5.040029,1.604698,0
8.874477,8.309688,8.988915,0
6.844612,2.133532,7.91022,0
4.641136,0.060002,2.124289,0
2.717115,2.697741,6.699435,0
4.779785,0.086542,0.336129,0
2.170365,8.268853,9.917064,0
5.804565,0.68871,6.556652,0
5.260349,6.002191,9.807251,1
0.785554,0.596058,7.869864,0
3.032038,1.924309,5.122389,0
2.90669,2.798844,7.187,0
2.612144,3.38401,0.679879,0
7.142443,1.845791,3.721009,0
3.763482,0.587224,6.254583,0
6.306487,5.268115,8.99544,0
3.319754,8.47723,7.779528,0
7.435139,9.758093,3.59993,1
9.868052,7.607907,1.549986,1
8.333486,8.771985,9.708166,0
9.21276,2.159018,4.894452,0
1.009806,2.98997,3.133093,0
1.967776,4.000451,6.487692,0
2.678877,4.757679,6.425887,0
2.985839,3.853469,4.650359,0
2.206761,1.019469,7.55162,0
2.304474,3.897701,6.377847,0
1.217787,5.286158,0.471403,0
5.9759,0.393011,6.99552,0
4.366907,7.730155,8.870605,0
3.737938,0.70826,8.006442,0
